Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
PHAR,602,300,64,0,0,0,0,64,0.000,0,0,0,0,64,ABU BAKER A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,602,301,43,0,0,0,0,43,0.000,0,0,0,0,43,ABU BAKER A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,606,300,45,16,3,0,0,64,3.656,0,0,0,0,64,JOSEPH M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,606,301,36,6,1,0,0,43,3.813,0,0,0,0,43,JOSEPH M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,611,300,14,24,23,3,0,64,2.765,0,0,0,0,64,ALYISMAIL H,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,611,301,16,18,9,0,0,43,3.162,0,0,0,0,43,ALYISMAIL H,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,628,300,35,29,0,0,0,64,3.546,0,0,0,0,64,ZHONG L,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,628,301,33,9,1,0,0,43,3.744,0,0,0,0,43,ZHONG L,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,642,300,13,34,10,6,1,64,2.812,0,0,0,0,64,NUTAN M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,642,301,9,30,3,1,0,43,3.093,0,0,0,0,43,NUTAN M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,657,300,57,7,0,0,0,64,3.890,0,0,0,0,64,NORTH F,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,657,301,42,1,0,0,0,43,3.976,0,0,0,0,43,NORTH F,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,658,300,15,32,17,0,0,64,2.968,0,0,0,0,64,HERNANDEZ J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,658,301,18,17,8,0,0,43,3.232,0,0,0,0,43,HERNANDEZ J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,673,300,23,35,6,0,0,64,3.265,0,0,0,0,64,PHO V,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,673,301,16,25,2,0,0,43,3.325,0,0,0,0,43,PHO V,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,702,300,71,0,0,0,0,71,0.000,0,0,0,0,71,ABU BAKER A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,712,300,16,23,27,5,0,71,2.704,0,0,0,0,71,IVY D,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,712,301,14,14,10,3,0,41,2.951,0,0,0,0,41,IVY D,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,713,300,11,33,22,4,1,71,2.690,0,0,0,0,71,CHOUDHURY M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,713,301,10,21,8,2,0,41,2.951,0,0,0,0,41,CHOUDHURY M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,715,300,68,3,0,0,0,71,3.957,0,0,0,0,71,PATEL P,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,715,301,39,1,0,1,0,41,3.902,0,0,0,0,41,PATEL P,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,726,300,37,26,8,0,0,71,3.408,0,0,0,0,71,THANGAVEL S,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,726,301,29,10,2,0,0,41,3.658,0,0,0,0,41,THANGAVEL S,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,757,300,17,44,10,0,0,71,3.098,0,0,0,0,71,HERNANDEZ J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,757,301,20,19,2,0,0,41,3.439,0,0,0,0,41,HERNANDEZ J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,765,600,23,0,0,0,0,23,4.000,0,0,0,0,23,ALONZO J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,765,601,14,0,0,0,0,14,4.000,0,0,0,0,14,ALONZO J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,771,300,41,0,0,0,0,41,4.000,0,0,0,0,41,EVERETT-HOUSER J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,771,301,7,0,0,0,0,7,4.000,0,0,0,0,7,EVERETT-HOUSER J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,778,300,53,15,3,0,0,71,3.704,0,0,0,0,71,MINGLE A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,778,301,35,5,1,0,0,41,3.829,0,0,0,0,41,MINGLE A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,779,300,24,3,0,0,0,27,3.888,0,0,0,0,27,HAY H,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,779,301,9,0,0,0,0,9,4.000,0,0,0,0,9,HAY H,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,789,304,5,0,0,0,0,5,4.000,0,0,0,0,5,FARRIS C,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,805,300,14,55,2,0,1,72,3.125,0,0,0,0,72,ABU BAKER A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,805,301,11,30,0,0,0,41,3.268,0,0,0,0,41,ABU BAKER A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,812,300,14,30,18,0,0,62,2.935,0,0,0,0,62,LUCE A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,812,301,16,18,6,0,0,40,3.250,0,0,0,0,40,LUCE A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,813,300,12,32,17,1,0,62,2.887,0,0,0,0,62,MISHRA J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,813,301,16,16,8,0,0,40,3.200,0,0,0,0,40,MISHRA J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,815,300,50,11,1,0,0,62,3.790,0,0,0,0,62,HORSEMAN M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,815,301,38,1,1,0,0,40,3.925,0,0,0,0,40,HORSEMAN M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,871,300,56,4,2,0,0,62,3.870,0,0,0,0,62,ALONZO J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,871,301,37,3,0,0,0,40,3.925,0,0,0,0,40,ALONZO J,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,873,300,20,42,0,0,0,62,3.322,0,0,0,0,62,ABU BAKER A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,873,301,16,23,1,0,0,40,3.375,0,0,0,0,40,ABU BAKER A,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,875,300,21,24,7,10,0,62,2.903,0,0,0,0,62,BREMICK M,RANGEL COLL OF PHARMACY,SPRING,2021
PHAR,875,301,17,16,5,2,0,40,3.200,0,0,0,0,40,BREMICK M,RANGEL COLL OF PHARMACY,SPRING,2021
