Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
PHAR,605,300,54,6,3,0,0,63,3.809,0,0,0,0,63,JOSEPH M,PHARMACY-SCHOOL,FALL,2023
PHAR,605,301,40,5,0,0,0,45,3.888,0,0,0,0,45,JOSEPH M,PHARMACY-SCHOOL,FALL,2023
PHAR,610,300,19,22,16,5,1,63,2.841,0,0,0,0,63,LU D,PHARMACY-SCHOOL,FALL,2023
PHAR,610,301,26,13,6,0,0,45,3.444,0,0,0,0,45,LU D,PHARMACY-SCHOOL,FALL,2023
PHAR,626,300,16,18,24,5,0,63,2.714,0,0,0,0,63,BUSTAMANTE J,PHARMACY-SCHOOL,FALL,2023
PHAR,626,301,25,16,3,1,0,45,3.444,0,0,0,0,45,BUSTAMANTE J,PHARMACY-SCHOOL,FALL,2023
PHAR,627,300,20,21,20,1,1,63,2.920,0,0,0,0,63,KUMAR N,PHARMACY-SCHOOL,FALL,2023
PHAR,627,301,21,21,2,1,0,45,3.377,0,0,0,0,45,KUMAR N,PHARMACY-SCHOOL,FALL,2023
PHAR,641,300,21,21,14,5,2,63,2.857,0,0,0,0,63,RAHMAN Z,PHARMACY-SCHOOL,FALL,2023
PHAR,641,301,30,9,4,1,1,45,3.466,0,0,0,0,45,RAHMAN Z,PHARMACY-SCHOOL,FALL,2023
PHAR,656,300,2,29,29,3,0,63,2.476,0,0,0,0,63,OFILI T,PHARMACY-SCHOOL,FALL,2023
PHAR,656,301,7,30,8,0,0,45,2.977,0,0,0,0,45,OFILI T,PHARMACY-SCHOOL,FALL,2023
PHAR,671,300,48,15,0,0,0,63,3.761,0,0,0,0,63,OFILI T,PHARMACY-SCHOOL,FALL,2023
PHAR,671,301,43,2,0,0,0,45,3.955,0,0,0,0,45,OFILI T,PHARMACY-SCHOOL,FALL,2023
PHAR,672,300,22,26,12,3,0,63,3.063,0,0,0,0,63,TENPAS A,PHARMACY-SCHOOL,FALL,2023
PHAR,672,301,27,15,2,0,1,45,3.488,0,0,0,0,45,TENPAS A,PHARMACY-SCHOOL,FALL,2023
PHAR,711,300,11,19,28,9,3,70,2.371,0,0,0,0,70,HAY H,PHARMACY-SCHOOL,FALL,2023
PHAR,711,301,9,17,13,3,1,43,2.697,0,0,0,1,44,HAY H,PHARMACY-SCHOOL,FALL,2023
PHAR,714,300,66,2,1,0,1,70,3.885,0,0,0,0,70,BAZAN D,PHARMACY-SCHOOL,FALL,2023
PHAR,714,301,44,0,0,0,0,44,4.000,0,0,0,0,44,BAZAN D,PHARMACY-SCHOOL,FALL,2023
PHAR,721,300,60,7,3,0,0,70,3.814,0,0,0,0,70,PANAHI L,PHARMACY-SCHOOL,FALL,2023
PHAR,721,301,40,3,1,0,0,44,3.886,0,0,0,0,44,PANAHI L,PHARMACY-SCHOOL,FALL,2023
PHAR,734,600,8,0,0,0,0,8,4.000,0,0,0,0,8,ALYISMAIL H,PHARMACY-SCHOOL,FALL,2023
PHAR,734,601,10,0,0,0,0,10,4.000,0,0,0,0,10,ALYISMAIL H,PHARMACY-SCHOOL,FALL,2023
PHAR,741,300,9,36,21,4,0,70,2.714,0,0,0,0,70,PALAKURTHI S,PHARMACY-SCHOOL,FALL,2023
PHAR,741,301,8,19,16,1,0,44,2.772,0,0,0,0,44,PALAKURTHI S,PHARMACY-SCHOOL,FALL,2023
PHAR,742,300,34,19,12,5,0,70,3.171,0,0,0,0,70,NUTAN M,PHARMACY-SCHOOL,FALL,2023
PHAR,742,301,31,10,3,0,0,44,3.636,0,0,0,0,44,NUTAN M,PHARMACY-SCHOOL,FALL,2023
PHAR,777,300,54,15,1,0,0,70,3.757,0,0,0,0,70,GRAYSON S,PHARMACY-SCHOOL,FALL,2023
PHAR,777,301,35,6,2,0,0,43,3.767,1,0,0,0,44,GRAYSON S,PHARMACY-SCHOOL,FALL,2023
PHAR,789,602,20,0,0,0,0,20,4.000,0,0,0,0,20,ALONZO J,PHARMACY-SCHOOL,FALL,2023
PHAR,789,603,20,0,0,0,0,20,4.000,0,0,0,0,20,ALONZO J,PHARMACY-SCHOOL,FALL,2023
PHAR,789,604,9,0,0,0,0,9,4.000,0,0,0,0,9,PATEL P,PHARMACY-SCHOOL,FALL,2023
PHAR,789,609,7,0,0,0,0,7,4.000,0,0,0,0,7,FARRIS C,PHARMACY-SCHOOL,FALL,2023
PHAR,789,610,10,1,0,0,0,11,3.909,0,0,0,0,11,FARRIS C,PHARMACY-SCHOOL,FALL,2023
PHAR,789,651,13,0,0,0,0,13,4.000,0,0,0,0,13,EVERETT-HOUSER J,PHARMACY-SCHOOL,FALL,2023
PHAR,789,654,10,0,0,0,0,10,4.000,0,0,0,0,10,PATEL P,PHARMACY-SCHOOL,FALL,2023
PHAR,810,300,56,12,1,0,0,69,3.797,0,0,0,0,69,ALONZO J,PHARMACY-SCHOOL,FALL,2023
PHAR,810,301,42,8,0,0,0,50,3.840,0,0,0,0,50,ALONZO J,PHARMACY-SCHOOL,FALL,2023
PHAR,811,300,23,38,8,0,0,69,3.217,0,0,0,0,69,ALYISMAIL H,PHARMACY-SCHOOL,FALL,2023
PHAR,811,301,21,21,8,0,0,50,3.260,0,0,0,0,50,ALYISMAIL H,PHARMACY-SCHOOL,FALL,2023
PHAR,814,300,67,2,0,0,0,69,3.971,0,0,0,0,69,LEE H,PHARMACY-SCHOOL,FALL,2023
PHAR,814,301,50,0,0,0,0,50,4.000,0,0,0,0,50,LEE H,PHARMACY-SCHOOL,FALL,2023
PHAR,841,300,39,26,4,0,0,69,3.507,0,0,0,0,69,HUTCHISON R,PHARMACY-SCHOOL,FALL,2023
PHAR,841,301,30,17,3,0,0,50,3.540,0,0,0,0,50,HUTCHISON R,PHARMACY-SCHOOL,FALL,2023
PHAR,842,300,32,32,5,0,0,69,3.391,0,0,0,0,69,CASTRO J,PHARMACY-SCHOOL,FALL,2023
PHAR,842,301,21,24,4,1,0,50,3.300,0,0,0,0,50,CASTRO J,PHARMACY-SCHOOL,FALL,2023
PHAR,872,300,62,7,0,0,0,69,3.898,0,0,0,0,69,NORTH F,PHARMACY-SCHOOL,FALL,2023
PHAR,872,301,48,2,0,0,0,50,3.960,0,0,0,0,50,NORTH F,PHARMACY-SCHOOL,FALL,2023
