Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
PHEO,612,698,25,0,0,0,0,25,4.000,0,0,0,0,0,25,CARRILLO G,PUBLIC HEALTH,SPRING,2023
PHEO,639,601,10,1,3,0,0,14,3.500,0,0,0,0,0,14,CIZMAS L,PUBLIC HEALTH,SPRING,2023
PHEO,640,600,11,14,2,0,0,27,3.333,0,0,0,0,0,27,PICKENS A,PUBLIC HEALTH,SPRING,2023
PHEO,645,600,15,5,0,0,0,20,3.750,0,0,0,0,0,20,BENDEN M,PUBLIC HEALTH,SPRING,2023
PHEO,650,699,12,3,0,0,0,15,3.800,0,0,0,1,0,16,MENDOZA SANCHEZ I,PUBLIC HEALTH,SPRING,2023
PHEO,655,600,6,4,0,0,0,10,3.600,0,0,0,0,0,10,PERES C,PUBLIC HEALTH,SPRING,2023
PHEO,675,600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,SHARMA V,PUBLIC HEALTH,SPRING,2023
PHEO,679,600,11,2,0,0,0,13,3.846,0,0,0,0,0,13,BENDEN M,PUBLIC HEALTH,SPRING,2023
PHEO,682,601,11,2,0,0,0,13,3.846,0,0,0,0,0,13,DOUPHRATE D,PUBLIC HEALTH,SPRING,2023
PHEB,602,698,4,4,0,0,0,8,3.500,0,0,0,0,0,8,ZHENG Q,PUBLIC HEALTH,SPRING,2023
PHEB,603,601,19,12,1,0,0,32,3.562,0,0,0,0,0,32,ZHAO H,PUBLIC HEALTH,SPRING,2023
PHEB,603,700,9,17,4,0,0,30,3.166,0,0,0,3,0,33,ZHAO H,PUBLIC HEALTH,SPRING,2023
PHEB,605,600,8,9,0,0,0,17,3.470,0,0,0,0,0,17,HAN D,PUBLIC HEALTH,SPRING,2023
PHEB,605,700,7,5,0,0,0,12,3.583,0,0,0,2,0,14,XU X,PUBLIC HEALTH,SPRING,2023
PHEB,612,601,31,3,1,0,0,35,3.857,0,0,0,0,0,35,XU X,PUBLIC HEALTH,SPRING,2023
PHEB,612,700,21,4,2,0,0,27,3.703,0,0,0,2,0,29,ROH T,PUBLIC HEALTH,SPRING,2023
PHEB,613,600,15,5,1,0,0,21,3.666,0,0,0,1,0,22,DIXON B,PUBLIC HEALTH,SPRING,2023
PHEB,614,699,3,4,0,0,0,7,3.428,0,0,0,0,0,7,ZHENG Q,PUBLIC HEALTH,SPRING,2023
PHEB,615,600,17,0,0,0,0,17,4.000,0,0,0,0,0,17,CLENDENIN M,PUBLIC HEALTH,SPRING,2023
PHEB,615,700,23,0,0,0,0,23,4.000,0,0,0,0,0,23,CLENDENIN M,PUBLIC HEALTH,SPRING,2023
PHEB,621,600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,KALBASI S,PUBLIC HEALTH,SPRING,2023
PHEB,621,700,10,0,0,0,0,10,4.000,0,0,0,0,0,10,KALBASI S,PUBLIC HEALTH,SPRING,2023
PHEB,624,600,12,1,1,1,0,15,3.600,0,0,0,1,0,16,GORMAN D,PUBLIC HEALTH,SPRING,2023
PHEB,624,700,19,1,0,0,1,21,3.761,0,0,0,0,0,21,GORMAN D,PUBLIC HEALTH,SPRING,2023
PHEB,634,600,12,1,0,0,0,13,3.923,0,0,0,0,0,13,HAN D,PUBLIC HEALTH,SPRING,2023
HPCH,605,601,16,1,2,0,0,19,3.736,0,0,0,0,0,19,PATTERSON M,PUBLIC HEALTH,SPRING,2023
HPCH,610,600,18,0,0,0,0,18,4.000,0,0,0,0,0,18,BURDINE J,PUBLIC HEALTH,SPRING,2023
HPCH,611,600,14,0,0,0,0,14,4.000,0,0,0,0,0,14,SHERMAN L,PUBLIC HEALTH,SPRING,2023
HPCH,665,600,9,1,0,1,0,11,3.636,0,0,0,0,0,11,CLARK H,PUBLIC HEALTH,SPRING,2023
HPCH,671,601,7,0,0,0,0,7,4.000,0,0,0,0,0,7,GARNEY W,PUBLIC HEALTH,SPRING,2023
HLTH,210,501,47,32,7,0,0,86,3.465,0,0,0,2,0,88,FEHR S,PUBLIC HEALTH,SPRING,2023
HLTH,210,502,3,23,11,5,0,42,2.571,0,0,0,12,0,54,MCNEILL E,PUBLIC HEALTH,SPRING,2023
HLTH,210,503,42,22,2,1,1,68,3.514,0,0,0,0,0,68,FEHR S,PUBLIC HEALTH,SPRING,2023
HLTH,216,500,2,8,3,0,0,13,2.923,0,0,0,1,0,14,KNIFFIN D,PUBLIC HEALTH,SPRING,2023
HLTH,216,501,9,3,0,0,0,12,3.750,0,0,0,0,0,12,VENABLE L,PUBLIC HEALTH,SPRING,2023
HLTH,216,502,6,5,4,0,0,15,3.133,0,0,0,1,0,16,KNIFFIN D,PUBLIC HEALTH,SPRING,2023
HLTH,216,503,16,2,0,0,0,18,3.888,0,0,0,0,0,18,VENABLE L,PUBLIC HEALTH,SPRING,2023
HLTH,216,505,10,6,1,0,0,17,3.529,0,0,0,0,0,17,VENABLE L,PUBLIC HEALTH,SPRING,2023
