Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
PHEB,622,700,3,3,0,0,0,6,3.500,0,0,0,0,0,6,REGAN A,PUBLIC HEALTH,SUMMER,2019
PHEB,622,701,5,7,1,0,0,13,3.307,0,0,0,0,0,13,REGAN A,PUBLIC HEALTH,SUMMER,2019
PHEB,624,700,9,0,0,0,0,9,4.000,0,0,0,1,0,10,GORMAN D,PUBLIC HEALTH,SUMMER,2019
PHEB,624,701,10,0,0,0,0,10,4.000,0,0,0,0,0,10,GORMAN D,PUBLIC HEALTH,SUMMER,2019
PHEB,689,701,5,0,0,0,0,5,4.000,0,0,0,0,0,5,ZANWAR P,PUBLIC HEALTH,SUMMER,2019
PHPM,623,600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,MILLER T,PUBLIC HEALTH,SUMMER,2019
PHPM,685,313,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TOMASZEWSKI L,PUBLIC HEALTH,SUMMER,2019
HPCH,641,699,5,2,0,0,0,7,3.714,0,0,0,0,0,7,TAI-SEALE T,PUBLIC HEALTH,SUMMER,2019
PHLT,302,200,12,2,0,0,0,14,3.857,0,0,0,0,0,14,LIN S,PUBLIC HEALTH,SUMMER,2019
PHLT,303,200,26,11,0,0,0,37,3.702,0,0,0,0,0,37,GARCIA R,PUBLIC HEALTH,SUMMER,2019
PHLT,305,100,24,20,1,0,0,45,3.511,0,0,0,0,0,45,KALBASI S,PUBLIC HEALTH,SUMMER,2019
PHLT,330,100,46,0,0,0,0,46,4.000,0,0,0,0,0,46,MCDONALD T,PUBLIC HEALTH,SUMMER,2019
PHLT,470,250,18,0,0,0,0,18,4.000,0,0,0,0,0,18,CLENDENIN M,PUBLIC HEALTH,SUMMER,2019
PHLT,485,250,16,2,0,0,0,18,3.888,0,0,0,0,0,18,DANKO R,PUBLIC HEALTH,SUMMER,2019
