Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
OBIO,660,600,25,0,0,0,0,25,4.000,0,0,0,0,0,25,KABANI F,DENTISTRY,SUMMER,2019
OBIO,672,600,16,0,0,0,0,16,4.000,0,0,0,0,0,16,WANG Q,DENTISTRY,SUMMER,2019
AEGD,600,600,8,0,0,0,0,8,0.000,0,0,0,0,0,8,ZANDINEJAD A,DENTISTRY,SUMMER,2019
AEGD,603,600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A,DENTISTRY,SUMMER,2019
AEGD,608,600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A,DENTISTRY,SUMMER,2019
AEGD,615,600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A,DENTISTRY,SUMMER,2019
AEGD,618,600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A,DENTISTRY,SUMMER,2019
OMFS,650,600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,REDDY L,DENTISTRY,SUMMER,2019
ORTH,601,600,6,0,0,0,0,6,0.000,0,0,0,0,0,6,POLSON J,DENTISTRY,SUMMER,2019
ORTH,621,600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L,DENTISTRY,SUMMER,2019
ORTH,624,600,5,1,0,0,0,6,3.833,0,0,0,0,0,6,TADLOCK L,DENTISTRY,SUMMER,2019
ORTH,627,600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L,DENTISTRY,SUMMER,2019
ORTH,634,600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BUSCHANG P,DENTISTRY,SUMMER,2019
ORTH,637,600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BUSCHANG P,DENTISTRY,SUMMER,2019
ORTH,644,600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,BUSCHANG P,DENTISTRY,SUMMER,2019
ORTH,646,600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,JULIEN K,DENTISTRY,SUMMER,2019
ORTH,647,600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,JULIEN K,DENTISTRY,SUMMER,2019
ORTH,650,600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,JULIEN K,DENTISTRY,SUMMER,2019
ORTH,653,600,5,1,0,0,0,6,3.833,0,0,0,0,0,6,TADLOCK L,DENTISTRY,SUMMER,2019
PEDD,611,600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C,DENTISTRY,SUMMER,2019
PEDD,614,600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C,DENTISTRY,SUMMER,2019
PEDD,621,600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C,DENTISTRY,SUMMER,2019
PEDD,624,600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,KERINS C,DENTISTRY,SUMMER,2019
