Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
PHAR,601,300,68,0,0,0,0,68,4.000,0,0,0,0,68,PETERSON S,PHARMACY,SPRING,2019
PHAR,601,301,36,1,0,0,0,37,3.972,0,0,0,0,37,PETERSON S,PHARMACY,SPRING,2019
PHAR,606,300,62,0,6,0,0,68,3.823,0,0,0,0,68,JOSEPH M,PHARMACY,SPRING,2019
PHAR,606,301,35,0,2,0,0,37,3.891,0,0,0,0,37,JOSEPH M,PHARMACY,SPRING,2019
PHAR,611,300,18,23,24,2,1,68,2.808,0,0,0,0,68,PETERSON S,PHARMACY,SPRING,2019
PHAR,611,301,18,12,6,0,0,36,3.333,1,0,0,0,37,PETERSON S,PHARMACY,SPRING,2019
PHAR,628,300,28,34,6,0,0,68,3.323,0,0,0,0,68,ZHONG L,PHARMACY,SPRING,2019
PHAR,628,301,24,11,2,0,0,37,3.594,0,0,0,0,37,ZHONG L,PHARMACY,SPRING,2019
PHAR,642,300,14,45,7,1,1,68,3.029,0,0,0,0,68,NUTAN M,PHARMACY,SPRING,2019
PHAR,642,301,15,18,3,0,0,36,3.333,1,0,0,0,37,NUTAN M,PHARMACY,SPRING,2019
PHAR,657,300,9,40,17,1,1,68,2.808,0,0,0,0,68,HOLDER E,PHARMACY,SPRING,2019
PHAR,657,301,14,19,3,1,0,37,3.243,0,0,0,0,37,HOLDER E,PHARMACY,SPRING,2019
PHAR,658,300,9,36,22,0,1,68,2.764,0,0,0,0,68,HERNANDEZ J,PHARMACY,SPRING,2019
PHAR,658,301,13,17,7,0,0,37,3.162,0,0,0,0,37,HERNANDEZ J,PHARMACY,SPRING,2019
PHAR,673,300,20,39,8,0,1,68,3.132,0,0,0,0,68,HAY H,PHARMACY,SPRING,2019
PHAR,673,301,18,16,3,0,0,37,3.405,0,0,0,0,37,HAY H,PHARMACY,SPRING,2019
PHAR,701,300,70,3,1,0,0,74,3.932,0,0,0,0,74,PETERSON S,PHARMACY,SPRING,2019
PHAR,701,301,38,4,0,0,0,42,3.904,0,0,0,0,42,PETERSON S,PHARMACY,SPRING,2019
PHAR,705,300,35,0,0,0,0,35,4.000,2,0,0,1,38,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,705,301,21,0,0,0,0,21,4.000,0,0,0,0,21,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,706,300,33,0,0,0,1,34,3.882,1,0,0,1,36,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,706,301,19,0,0,0,1,20,3.800,1,0,0,0,21,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,712,300,7,41,24,2,0,74,2.716,0,0,0,0,74,BUSTAMANTE J,PHARMACY,SPRING,2019
PHAR,712,301,9,20,13,0,0,42,2.904,0,0,0,0,42,BUSTAMANTE J,PHARMACY,SPRING,2019
PHAR,713,300,13,45,16,0,0,74,2.959,0,0,0,0,74,CHOUDHURY M,PHARMACY,SPRING,2019
PHAR,713,301,12,14,16,0,0,42,2.904,0,0,0,0,42,CHOUDHURY M,PHARMACY,SPRING,2019
PHAR,715,300,73,1,0,0,0,74,3.986,0,0,0,0,74,PATEL P,PHARMACY,SPRING,2019
PHAR,715,301,42,0,0,0,0,42,4.000,0,0,0,0,42,PATEL P,PHARMACY,SPRING,2019
PHAR,720,300,5,0,1,0,0,6,3.666,0,0,0,0,6,FARRIS C,PHARMACY,SPRING,2019
PHAR,720,301,9,0,0,0,0,9,4.000,0,0,0,0,9,FARRIS C,PHARMACY,SPRING,2019
PHAR,726,300,16,42,11,5,0,74,2.932,0,0,0,0,74,DANIELS L,PHARMACY,SPRING,2019
PHAR,726,301,16,15,11,0,0,42,3.119,0,0,0,0,42,DANIELS L,PHARMACY,SPRING,2019
PHAR,734,300,4,1,0,0,0,5,3.800,0,0,0,0,5,ALYISMAIL H,PHARMACY,SPRING,2019
PHAR,745,300,8,7,1,0,0,16,3.437,0,0,0,0,16,DANIELS L,PHARMACY,SPRING,2019
PHAR,745,301,11,3,0,0,0,14,3.785,0,0,0,0,14,DANIELS L,PHARMACY,SPRING,2019
PHAR,757,300,34,37,3,0,0,74,3.418,0,0,0,0,74,HERNANDEZ J,PHARMACY,SPRING,2019
PHAR,757,301,23,19,0,0,0,42,3.547,0,0,0,0,42,HERNANDEZ J,PHARMACY,SPRING,2019
PHAR,765,300,28,0,0,0,0,28,4.000,0,0,0,0,28,ALONZO J,PHARMACY,SPRING,2019
PHAR,766,300,14,0,0,0,0,14,4.000,0,0,0,0,14,JOSEPH M,PHARMACY,SPRING,2019
PHAR,778,300,32,40,2,0,0,74,3.405,0,0,0,0,74,PEREZ S,PHARMACY,SPRING,2019
PHAR,778,301,21,21,0,0,0,42,3.500,0,0,0,0,42,PEREZ S,PHARMACY,SPRING,2019
PHAR,779,300,3,0,2,0,0,5,3.200,0,0,0,0,5,HAY H,PHARMACY,SPRING,2019
PHAR,779,301,8,0,0,0,0,8,4.000,0,0,0,0,8,HAY H,PHARMACY,SPRING,2019
PHAR,785,312,9,0,0,0,0,9,4.000,0,0,0,0,9,PETERSON S,PHARMACY,SPRING,2019
PHAR,789,302,10,0,0,0,0,10,4.000,0,0,0,0,10,PATEL P,PHARMACY,SPRING,2019
PHAR,801,300,71,2,1,0,0,74,3.945,0,0,0,0,74,PETERSON S,PHARMACY,SPRING,2019
PHAR,801,301,33,2,0,0,0,35,3.942,0,0,0,0,35,PETERSON S,PHARMACY,SPRING,2019
PHAR,805,300,8,69,7,0,0,84,3.011,0,0,0,0,84,PETERSON S,PHARMACY,SPRING,2019
PHAR,805,301,6,19,1,0,0,26,3.192,0,0,0,0,26,PETERSON S,PHARMACY,SPRING,2019
PHAR,812,300,22,39,12,1,0,74,3.108,0,0,0,0,74,LUCE A,PHARMACY,SPRING,2019
PHAR,812,301,5,19,11,0,0,35,2.828,0,0,0,0,35,LUCE A,PHARMACY,SPRING,2019
PHAR,813,300,17,35,22,0,0,74,2.932,0,0,0,0,74,ELMAGEED Z,PHARMACY,SPRING,2019
PHAR,813,301,5,15,15,0,0,35,2.714,0,0,0,0,35,ELMAGEED Z,PHARMACY,SPRING,2019
PHAR,815,300,73,1,0,0,0,74,3.986,0,0,0,0,74,HORSEMAN M,PHARMACY,SPRING,2019
PHAR,815,301,32,3,0,0,0,35,3.914,0,0,0,0,35,HORSEMAN M,PHARMACY,SPRING,2019
PHAR,821,300,12,2,0,0,0,14,3.857,0,0,0,0,14,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,821,301,6,0,1,0,0,7,3.714,0,0,0,0,7,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,821,302,14,3,0,0,1,18,3.611,0,0,0,0,18,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,821,304,4,1,0,0,0,5,3.800,0,0,0,0,5,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,821,305,7,0,0,0,0,7,4.000,0,0,0,0,7,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,871,300,74,0,0,0,0,74,4.000,0,0,0,0,74,ALONZO J,PHARMACY,SPRING,2019
PHAR,871,301,35,0,0,0,0,35,4.000,0,0,0,0,35,ALONZO J,PHARMACY,SPRING,2019
PHAR,873,300,74,0,0,0,0,74,4.000,0,0,0,0,74,PETERSON S,PHARMACY,SPRING,2019
PHAR,873,301,34,1,0,0,0,35,3.971,0,0,0,0,35,PETERSON S,PHARMACY,SPRING,2019
PHAR,875,300,23,34,17,0,0,74,3.081,0,0,0,0,74,BREMICK M,PHARMACY,SPRING,2019
PHAR,875,301,5,18,12,0,0,35,2.800,0,0,0,0,35,BREMICK M,PHARMACY,SPRING,2019
PHAR,876,300,10,3,0,0,0,13,3.769,0,0,0,0,13,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,876,302,8,3,1,0,0,12,3.583,0,0,0,0,12,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,876,303,5,0,0,0,0,5,4.000,0,0,0,0,5,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,877,300,7,1,0,0,1,9,3.444,0,0,0,0,9,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,877,302,9,0,0,0,0,9,4.000,0,0,0,0,9,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,877,303,5,0,0,0,0,5,4.000,0,0,0,0,5,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,878,300,5,0,0,0,0,5,4.000,0,0,0,0,5,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,878,302,6,0,0,0,0,6,4.000,0,0,0,0,6,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,879,300,9,2,0,0,0,11,3.818,0,0,0,0,11,ABU BAKER A,PHARMACY,SPRING,2019
PHAR,879,302,12,1,0,0,0,13,3.923,0,0,0,0,13,ABU BAKER A,PHARMACY,SPRING,2019
PHEO,600,697,4,1,0,0,0,5,3.800,0,0,0,0,5,BENDEN M,PHARMACY,SPRING,2019
HPCH,640,600,10,1,0,0,0,11,3.909,0,0,0,0,11,TAI-SEALE T,PHARMACY,SPRING,2019
