Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
BIMS,320,300,4,3,5,1,3,16,2.250,1,0,0,0,0,17,SILKWOOD C,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
BIMS,485,343,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CROUCH E,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VIBS,305,300,12,30,11,5,0,58,2.844,0,0,0,3,0,61,WILSON P,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VIBS,305,301,19,29,22,12,5,87,2.517,0,0,0,1,0,88,WILSON P,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VIBS,601,300,3,16,6,0,1,26,2.769,0,0,0,0,0,26,WILSON P,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VIBS,608,399,14,2,0,0,0,16,3.875,0,0,0,0,0,16,NORMAN K,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VIBS,633,200,13,2,0,0,0,15,3.866,0,0,0,0,0,15,BUDKE C,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VIBS,685,309,6,0,0,0,0,6,4.000,0,0,0,1,0,7,HAMER S,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VLCS,485,313,16,0,0,0,0,16,4.000,0,0,0,0,0,16,COHEN N,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPP,420,150,22,0,0,0,0,22,4.000,0,0,0,0,0,22,FAJT V,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPP,423,300,13,19,22,20,0,74,2.337,0,0,0,1,0,75,DAVIS A,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPP,427,300,4,4,2,0,0,10,3.200,0,0,0,0,0,10,HERMAN J,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPP,489,150,10,0,0,0,0,10,4.000,0,0,0,0,0,10,IVANOV I,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTMI,649,100,13,2,0,0,0,15,3.866,0,0,0,0,0,15,FARNELL M,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPB,405,301,15,17,5,0,0,37,3.270,0,0,0,0,0,37,DABRAL N,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPB,405,302,4,3,1,0,0,8,3.375,0,0,0,0,0,8,DABRAL N,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPB,409,300,7,4,7,2,0,20,2.800,0,0,0,1,0,21,DABRAL N,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPB,485,150,7,0,0,0,0,7,4.000,0,0,0,0,0,7,DERR J,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
VTPB,485,312,10,0,0,0,0,10,4.000,0,0,0,0,0,10,TURNER K,VETERINARY MED & BIOMEDICAL SC,SUMMER,2022
